Id,Label,fideId,elo,top_player
"Hansen, Pal Andreas","Hansen, Pal Andreas",0,2072,False
"Zhao, Chenxi CHN","Zhao, Chenxi CHN",0,2300,False
"Valvo, Michael J","Valvo, Michael J",0,2365,False
"Berzinsh, Ivars","Berzinsh, Ivars",0,2224,False
"Klauser, Markus","Klauser, Markus",0,2393,False
"Li, Haoyu","Li, Haoyu",0,2314,False
"Lux, Gregory","Lux, Gregory",0,2065,False
"Biro,S","Biro,S",1200178,2147,False
"Theodorou, Nikolas","Theodorou, Nikolas",0,2495,False
"Varavin, Viktor","Varavin, Viktor",0,2476,False
"Izydor,Wlodzimierz","Izydor,Wlodzimierz",1174754,1673,False
"Hagesather, Arne","Hagesather, Arne",0,2187,False
"Dominiguez, JM.","Dominiguez, JM.",0,2313,False
"Aboudi, Marwan","Aboudi, Marwan",0,2166,False
"Vafiadis, Kleanthis","Vafiadis, Kleanthis",0,2317,False
"Sorin, Ariel","Sorin, Ariel",0,2415,False
"Gjorgjieski, Dejan","Gjorgjieski, Dejan",0,2154,False
"Hakobyan, Eduard","Hakobyan, Eduard",0,2164,False
"Suran, Jan","Suran, Jan",0,2371,False
"Akshayraj, Kore","Akshayraj, Kore",0,2422,False
"Bjarnason, Saevar","Bjarnason, Saevar",0,2329,False
"Korennoi, Viktor","Korennoi, Viktor",0,2269,False
"Van Kerkhof, David","Van Kerkhof, David",0,2290,False
"Dizdarevic, E","Dizdarevic, E",0,2489,False
"Larino Nieto, David","Larino Nieto, David",0,2465,False
"Plichta, Kamil","Plichta, Kamil",0,2320,False
"Miller, Eduard","Miller, Eduard",0,2319,False
"Gonzalez Arroyo, Lenin","Gonzalez Arroyo, Lenin",0,2174,False
"Barlag, Christoph","Barlag, Christoph",0,2093,False
"Al Badani, Abdu","Al Badani, Abdu",0,2195,False
"Pein, Malcolm","Pein, Malcolm",0,2445,False
"Tisdall, Jonathan D","Tisdall, Jonathan D",0,2418,False
"Ivanov, S.","Ivanov, S.",0,2490,False
"Al Ghamdi, Ahmed M","Al Ghamdi, Ahmed M",0,2159,False
"Martinez Duany, Lelys Stanley","Martinez Duany, Lelys Stanley",0,2476,False
"Diu, Viacheslav","Diu, Viacheslav",0,2412,False
"Nouro, Mikael","Nouro, Mikael",0,2275,False
"Bus, Konrad","Bus, Konrad",0,2108,False
"Fauland, Alexander","Fauland, Alexander",0,2449,False
"Sergienko, Sergey","Sergienko, Sergey",0,2441,False
"Zapata, A.","Zapata, A.",0,2470,False
"Pantev, Veselin","Pantev, Veselin",0,2265,False
"Alvarez Fernandez, Enrique","Alvarez Fernandez, Enrique",0,2346,False
"Kliza, Mikhail","Kliza, Mikhail",0,2206,False
"Slapikas, Vytautas","Slapikas, Vytautas",0,2357,False
"Werner, C.","Werner, C.",0,2314,False
"Bykova,Anastasia","Bykova,Anastasia",4164970,2259,False
"Adler, Joel","Adler, Joel",0,2304,False
"Heinig, Wolfram Dr","Heinig, Wolfram Dr",0,2315,False
"Pugachev, Artem","Pugachev, Artem",0,2215,False
"Formanek, Edward W","Formanek, Edward W",0,2291,False
"Balogh, Tomas","Balogh, Tomas",0,2300,False
"Grosse-Kloenne, Elmar Dr","Grosse-Kloenne, Elmar Dr",0,2295,False
"Bulavin, Alexander","Bulavin, Alexander",0,2267,False
"Prayitno, Sugeng","Prayitno, Sugeng",0,2391,False
"Smirnov, Alexey","Smirnov, Alexey",0,2455,False
"Eriksson, Johan","Eriksson, Johan",0,2364,False
"Oliwa, Patryk","Oliwa, Patryk",0,2130,False
"Buendia Pinar, Alvaro","Buendia Pinar, Alvaro",0,2256,False
"Savina, Anastasia","Savina, Anastasia",0,2336,False
"Pilgaard, Kim","Pilgaard, Kim",0,2418,False
"Khaliullin,Albert","Khaliullin,Albert",44136242,2053,False
"Kodric, Tilen","Kodric, Tilen",0,2192,False
"Fernandez Gil, Marco Antonio","Fernandez Gil, Marco Antonio",0,2215,False
"Dobrowolski, Piotr","Dobrowolski, Piotr",0,2434,False
"Monier, Raul","Monier, Raul",0,2410,False
"Nesterov, Arseniy","Nesterov, Arseniy",0,2388,False
"Kabanova, Ekaterina","Kabanova, Ekaterina",0,2151,False
"Nakar, Eylon","Nakar, Eylon",0,2494,False
"Guezennec, Franck","Guezennec, Franck",0,2228,False
"Mochalov, Evgeny V","Mochalov, Evgeny V",0,2403,False
"Maksimov, Oleg","Maksimov, Oleg",0,2366,False
"Casper, Thomas","Casper, Thomas",0,2415,False
"Zhuravliov, Valerij","Zhuravliov, Valerij",0,2465,False
"Bosch, J","Bosch, J",0,2370,False
"Duer, Arne","Duer, Arne",0,2390,False
"Zhdanov, Petr","Zhdanov, Petr",0,2010,False
"Hochgraefe, Markus Dr","Hochgraefe, Markus Dr",0,2270,False
"Arjun, Vishnuvardhan","Arjun, Vishnuvardhan",0,2224,False
"Umansky, Mikhail","Umansky, Mikhail",0,2477,False
"Stoer,Nathan","Stoer,Nathan",1271569,1884,False
"Novichenko, Alexander","Novichenko, Alexander",0,2314,False
"Degtiarev,E","Degtiarev,E",4149610,2392,False
"Scerbin, Dmitrij","Scerbin, Dmitrij",0,2349,False
"Borg, Geoffrey","Borg, Geoffrey",0,2367,False
"Kenney, Jason","Kenney, Jason",0,2143,False
"Bellemo, Davide","Bellemo, Davide",0,2093,False
"Tu, Hoang Thai","Tu, Hoang Thai",0,2395,False
"Lanin, Alexsej","Lanin, Alexsej",0,2447,False
"Llobel Cortell, Enrique","Llobel Cortell, Enrique",0,2388,False
"Chevallier, Didier","Chevallier, Didier",0,2295,False
"Agafonov, Yuri","Agafonov, Yuri",0,2186,False
"Jelinek, Marek","Jelinek, Marek",0,2090,False
"Alvarez Marquez, Johann Carlos","Alvarez Marquez, Johann Carlos",0,2398,False
"Hovenga, Alje","Hovenga, Alje",0,2177,False
"Suliborski, Jakub","Suliborski, Jakub",0,2111,False
"Polyakov, Maxim","Polyakov, Maxim",0,2305,False
"Manukian, Artak","Manukian, Artak",0,2196,False
"Cabrilo,G","Cabrilo,G",900249,2478,False
"Lachique, Francois","Lachique, Francois",0,2137,False
"Gabdrakhmanov, Rafail","Gabdrakhmanov, Rafail",0,2392,False
"Slezka, Vojtech","Slezka, Vojtech",0,2345,False
"Gungl, T","Gungl, T",0,2085,False
"Formento, Paolo","Formento, Paolo",0,2326,False
"Weber, Max2","Weber, Max2",0,2240,False
"Barbashin, Igor","Barbashin, Igor",0,2265,False
"Peregudov, Nikolay","Peregudov, Nikolay",0,2398,False
"Hausrath,D","Hausrath,D",4617495,2480,False
"Markovic, Miros1","Markovic, Miros1",0,2458,False
"Muratov, Sergey","Muratov, Sergey",0,2250,False
"Grigore, G","Grigore, G",0,2360,False
"Carron, Julien","Carron, Julien",0,2369,False
"Gilea,L","Gilea,L",1206907,2286,False
"Abdumalik, Zhansaya","Abdumalik, Zhansaya",0,2423,False
"Martin del Campo C, Roberto","Martin del Campo C, Roberto",0,2421,False
"Kalod, Radek","Kalod, Radek",0,2461,False
"Minero Pineda, Sergio","Minero Pineda, Sergio",0,2384,False
"Sanchez, Joseph","Sanchez, Joseph",0,2435,False
"Utegaliyev,A","Utegaliyev,A",13702467,2502,False
"Krishna,CRG","Krishna,CRG",5018625,2445,False
"Florean, Andrei-Costel","Florean, Andrei-Costel",0,2459,False
"Ivanov, I","Ivanov, I",0,2450,False
"Sinha, SK.","Sinha, SK.",0,2188,False
"Maltsevskaya,Aleksandra","Maltsevskaya,Aleksandra",24174041,2318,False
"Bulekpayev, Mirzat","Bulekpayev, Mirzat",0,2054,False
"Bruehl, Andreas","Bruehl, Andreas",0,2343,False
"Smolich, Pavel","Smolich, Pavel",0,2252,False
"Blank Goncalves, Eduardo","Blank Goncalves, Eduardo",0,2149,False
"Galchenko, Matvey","Galchenko, Matvey",0,2383,False
"Voltolini, Giuseppe","Voltolini, Giuseppe",0,2150,False
"Iljin,T","Iljin,T",14110180,2388,False
"Lach,Mateusz","Lach,Mateusz",21826692,1604,False
"Sargsyan, Anna M.","Sargsyan, Anna M.",0,2340,False
"Link, Oliver","Link, Oliver",0,2127,False
"Ferreira, Paulo","Ferreira, Paulo",0,2137,False
"Romanov, Oleg","Romanov, Oleg",0,2345,False
"Meyer, Claus Dieter","Meyer, Claus Dieter",0,2325,False
"Rogulj, Branko","Rogulj, Branko",0,2425,False
"Timman, Ton","Timman, Ton",0,2335,False
"Hilby, Craig","Hilby, Craig",0,2445,False
"Ivana Maria, Furtado","Ivana Maria, Furtado",0,2093,False
"Chernobay, Artem","Chernobay, Artem",0,2261,False
"Sotnikov, Igor","Sotnikov, Igor",0,2440,False
"Mukkattu,Phillip","Mukkattu,Phillip",4302737,1733,False
"Gheorghiu, Florin","Gheorghiu, Florin",0,2475,False
"Lumiste, Rene","Lumiste, Rene",0,2055,False
"Terzic, Safet","Terzic, Safet",0,2330,False
"Peric, Slavisa","Peric, Slavisa",0,2288,False
"Schneider-Zinner, Harald","Schneider-Zinner, Harald",0,2378,False
"Botta,Massimiliano","Botta,Massimiliano",2804340,2239,False
"Guo, Arthur","Guo, Arthur",0,2286,False
"Nikitin, An","Nikitin, An",0,2400,False
"Williams, Justus D","Williams, Justus D",0,2230,False
"Sivokho, Sergey","Sivokho, Sergey",0,2434,False
"Safiye, Yves","Safiye, Yves",0,2291,False
"Golizadeh, Asghar","Golizadeh, Asghar",0,2508,False
"Unger, Michael","Unger, Michael",0,2220,False
"Gass, Ulrich","Gass, Ulrich",0,2133,False
"Guseinov, E.","Guseinov, E.",0,2301,False
"Smieszek,W","Smieszek,W",1156047,1907,False
"Glashev, Yusup","Glashev, Yusup",0,2260,False
"Suvrajit, Saha","Suvrajit, Saha",0,2405,False
"Mahmoud, Abdelrahman","Mahmoud, Abdelrahman",0,2087,False
"Kislov, Sergey","Kislov, Sergey",0,2335,False
"Ivanovic, Andrej","Ivanovic, Andrej",0,2118,False
"Odnorozhenko, Evgenyi","Odnorozhenko, Evgenyi",0,2315,False
"Forintos, Gyozo V","Forintos, Gyozo V",0,2343,False
"Dochev, Dimitar","Dochev, Dimitar",0,2290,False
"Urbanc, Peter","Urbanc, Peter",0,2030,False
"Smieszek, W","Smieszek, W",0,2185,False
"Mihailovs, Jurijs","Mihailovs, Jurijs",0,2126,False
"Langner, Ladislav","Langner, Ladislav",0,2355,False
"Strugnell, Carl","Strugnell, Carl",0,2275,False
"Cvitan,O","Cvitan,O",14500086,2562,False
"Andres, Miguel","Andres, Miguel",0,2373,False
"Colindres, Daniel","Colindres, Daniel",0,2233,False
"Kalenik, Roman","Kalenik, Roman",0,2229,False
"Panchanatham, Vignesh","Panchanatham, Vignesh",0,2384,False
"Amigues, Emmanuel","Amigues, Emmanuel",0,2347,False
"MacQueen, Calum","MacQueen, Calum",0,2248,False
"Murtazin, Ruslan","Murtazin, Ruslan",0,2364,False
"Gonzalez Menendez, Ivan","Gonzalez Menendez, Ivan",0,2405,False
"Rodriguez Aguilera, Antonio","Rodriguez Aguilera, Antonio",0,2296,False
May Aung Hlaing,May Aung Hlaing,0,2507,False
"Bartel, Michal","Bartel, Michal",0,2327,False
"Satyapragyan, Swayangsu","Satyapragyan, Swayangsu",0,2480,False
"Forcen Esteban, Daniel","Forcen Esteban, Daniel",0,2440,False
"Tchantcev, Chaliko","Tchantcev, Chaliko",0,2284,False
"Ning, Chunhong","Ning, Chunhong",0,2341,False
"Garcia Roman, Daniel","Garcia Roman, Daniel",0,2446,False
"Venevtsev, Andrey","Venevtsev, Andrey",0,2237,False
"Nikolovski, Nikola","Nikolovski, Nikola",0,2383,False
"Christensen,Tommy","Christensen,Tommy",1423266,1904,False
"Bryant,J","Bryant,J",2031280,2367,False
"Bryant, J.","Bryant, J.",0,2367,False
"Porat, Maya","Porat, Maya",0,2192,False
"Nazarov, Anvar","Nazarov, Anvar",0,2493,False
"De Santis, Alessio","De Santis, Alessio",0,2278,False
"Kobzar, Alexandr","Kobzar, Alexandr",0,2181,False
"Sulic, Kresimir","Sulic, Kresimir",0,2141,False
"Pham, Minh Hoang","Pham, Minh Hoang",0,2357,False
"Henriksen, Geir","Henriksen, Geir",0,2207,False
"Avontuur, Theo","Avontuur, Theo",0,2053,False
"El Taher, Fouad","El Taher, Fouad",0,2535,False
"Li,Zhaozhi","Li,Zhaozhi",2052695,2359,False
"Genutis, Mindaugas","Genutis, Mindaugas",0,2316,False
"Stanciu, Alexandru-Ovidiu","Stanciu, Alexandru-Ovidiu",0,2346,False
"Nagy, Gabor","Nagy, Gabor",0,2404,False
"Kiselev, Vit2","Kiselev, Vit2",0,2517,False
"Lubczynski, Rafal","Lubczynski, Rafal",0,2343,False
"Chuhachev, Vladimir","Chuhachev, Vladimir",0,2165,False
"Nueesch, Gerard","Nueesch, Gerard",0,2319,False
"Rofes Barcelo, Josep M","Rofes Barcelo, Josep M",0,2113,False
"Gesser, Bella","Gesser, Bella",0,2270,False
"Uritzky, Maxim","Uritzky, Maxim",0,2365,False
"Veinger, Itzhak","Veinger, Itzhak",0,2395,False
"Akhmadeev, Vadim","Akhmadeev, Vadim",0,2439,False
"Kouatly, Bachar","Kouatly, Bachar",0,2475,False
"Derjabin,I","Derjabin,I",14104768,2333,False
"Derieux, Christian","Derieux, Christian",0,2165,False
"Sapozhnikov, Roman","Sapozhnikov, Roman",0,2272,False
"Baivab, M","Baivab, M",0,2068,False
"Milliet,S","Milliet,S",623725,2394,False
"Giroyan, Gary","Giroyan, Gary",0,2318,False
"Gabuzyan,H","Gabuzyan,H",13303732,2616,False
"Bluebaum,J","Bluebaum,J",24647373,1939,False
"Ketlerius,Arijus","Ketlerius,Arijus",12825611,1855,False
"Kriebel, Tadeas","Kriebel, Tadeas",0,2487,False
"Bernard, Christophe","Bernard, Christophe",0,2358,False
"Pop, Alexandru","Pop, Alexandru",0,2286,False
"Zufic, Miroslav","Zufic, Miroslav",0,2461,False
"Shrestha, B","Shrestha, B",0,2072,False
"Sales, Jesse Noel","Sales, Jesse Noel",0,2334,False
"Delgado, Al","Delgado, Al",0,2310,False
"Belenkaya, Dina","Belenkaya, Dina",0,2109,False
"Liang, Shuai","Liang, Shuai",0,2411,False
"Marczuk, Dominik","Marczuk, Dominik",0,2290,False
"Bollengier, Andreea","Bollengier, Andreea",0,2244,False
"Prilleltensky, Matan","Prilleltensky, Matan",0,2163,False
"Houriez, Clement","Houriez, Clement",0,2252,False
"Zontakh,A","Zontakh,A",14101130,2485,False
"Domogaev, Sergey","Domogaev, Sergey",0,2415,False
"Derbenev, Andrey","Derbenev, Andrey",0,2302,False
"Pigusov,E","Pigusov,E",4100514,2555,False
"Taborsky, Rostislav","Taborsky, Rostislav",0,2193,False
"Vypkhaniuk, Ihor","Vypkhaniuk, Ihor",0,2406,False
"Akhmetov, A.","Akhmetov, A.",0,2482,False
"Manolov, Ivan","Manolov, Ivan",0,2340,False
"Galje, Hans","Galje, Hans",0,2152,False
"Hernando Rodrigo, Jose Maria","Hernando Rodrigo, Jose Maria",0,2351,False
"Sutter, Oliver","Sutter, Oliver",0,2340,False
"Pons, Santiago","Pons, Santiago",0,2305,False
"Igriashvili, Zurab","Igriashvili, Zurab",0,2425,False
"Gromovs, Sergejs","Gromovs, Sergejs",0,2345,False
"Okhotnik, Vladimir","Okhotnik, Vladimir",0,2437,False
"Siegel, Georg","Siegel, Georg",0,2475,False
"Salmensuu, Olli","Salmensuu, Olli",0,2458,False
"Cazacu,G","Cazacu,G",13903799,1883,False
"Piceu, Tom","Piceu, Tom",0,2330,False
"Zibaei, Abdoullah","Zibaei, Abdoullah",0,2127,False
"Poulsen, M.","Poulsen, M.",0,2074,False
"Newerovski, Gennadiy","Newerovski, Gennadiy",0,2321,False
"Rincon Bascon, Jorge","Rincon Bascon, Jorge",0,2166,False
"Sanz Alonso, Francisco J","Sanz Alonso, Francisco J",0,2404,False
"Capone, Vincenzo","Capone, Vincenzo",0,2133,False
"Poulton, James R","Poulton, James R",0,2366,False
"Szilagyi, Zsolt","Szilagyi, Zsolt",0,2189,False
"Budisin, Stanislav","Budisin, Stanislav",0,2149,False
"Adamson, Robby","Adamson, Robby",0,2297,False
"Vestly, Jan","Vestly, Jan",0,2109,False
"Gavrilova, Anastasia","Gavrilova, Anastasia",0,2082,False
"Yankovsky, Roman","Yankovsky, Roman",0,2397,False
"Calzetta Ruiz, Monica","Calzetta Ruiz, Monica",0,2284,False
"Shevelev, Arkady","Shevelev, Arkady",0,2364,False
"Novikov, Konstantin Ivan","Novikov, Konstantin Ivan",0,2179,False
"Iwanesko, Alexandre","Iwanesko, Alexandre",0,2191,False
"Fenil, Shah","Fenil, Shah",0,2282,False
"Erwich, Marc","Erwich, Marc",0,2205,False
"Souleidis, Georgios","Souleidis, Georgios",0,2393,False
"Papp, Zsolt","Papp, Zsolt",0,2110,False
"Fitzsimons, David","Fitzsimons, David",0,2389,False
"Pahomov, Ruslan","Pahomov, Ruslan",0,2220,False
"Schricker, Jochen","Schricker, Jochen",0,2134,False
"Shuvalova, Polina","Shuvalova, Polina",0,2393,False
"Kolasinski, Krzysztof","Kolasinski, Krzysztof",0,2111,False
"Van Riemsdijk, Herman C","Van Riemsdijk, Herman C",0,2405,False
"Gilyazov, Amir","Gilyazov, Amir",0,2306,False
"David, Alexandru-Vasile","David, Alexandru-Vasile",0,2088,False
"Devallee, Jeremie","Devallee, Jeremie",0,2285,False
"Sousa, Ludy Helsio Paulo","Sousa, Ludy Helsio Paulo",0,2174,False
"Seres, Lajos","Seres, Lajos",0,2430,False
"Beck, Frederik","Beck, Frederik",0,2334,False
"Macovei, Andrei","Macovei, Andrei",0,2370,False
"Foo, Hsiang Ming","Foo, Hsiang Ming",0,2190,False
"Macanga, Branko","Macanga, Branko",0,2369,False
"Fries-Nielsen, Niels Jorgen","Fries-Nielsen, Niels Jorgen",0,2405,False
"De los Santos Coello, Jose Rober","De los Santos Coello, Jose Rober",0,2050,False
"Tulay, Kamber Berkay","Tulay, Kamber Berkay",0,2130,False
"Belotti, Bruno","Belotti, Bruno",0,2455,False
"Bermejo Martinez, Jorge","Bermejo Martinez, Jorge",0,2032,False
"Schoen, Rudolf","Schoen, Rudolf",0,2039,False
"Koerholz, Ludger","Koerholz, Ludger",0,2295,False
"Santos, Renato Andrade","Santos, Renato Andrade",0,2265,False
"Golding,James","Golding,James",427250,1862,False
"Milu, Romeo-Sorin","Milu, Romeo-Sorin",0,2395,False
"Fecker, Noah","Fecker, Noah",0,2166,False
"Akdag, Dara","Akdag, Dara",0,2213,False
"Madsen, Mi","Madsen, Mi",0,2133,False
"Denayer, Eric","Denayer, Eric",0,2189,False
"Mork, Kjell-Arne","Mork, Kjell-Arne",0,2283,False
"Riemersma, Li","Riemersma, Li",0,2420,False
"Rogoznikov, Andrey","Rogoznikov, Andrey",0,2339,False
"Bentley, John L","Bentley, John L",0,2242,False
"Lalev, Dimitar","Lalev, Dimitar",0,2425,False
"Schnepp, Gunnar","Schnepp, Gunnar",0,2320,False
"Zamengo,F","Zamengo,F",852678,2168,False
"Zamengo, Fulvio","Zamengo, Fulvio",0,2168,False
"Hager, Franz","Hager, Franz",0,2295,False
"Prozhanski, Genrik","Prozhanski, Genrik",0,2316,False
"Gunchenko, Vadim","Gunchenko, Vadim",0,2105,False
"Vinsot, Robin-Gael","Vinsot, Robin-Gael",0,2123,False
"Gavriel, Tryfon C","Gavriel, Tryfon C",0,2190,False
"Grabliauskas, Virginijus","Grabliauskas, Virginijus",0,2435,False
"Boehme, Markus","Boehme, Markus",0,2146,False
"Ekdyshman, Mikhail","Ekdyshman, Mikhail",0,2371,False
"Licznerski, Lukasz","Licznerski, Lukasz",0,2271,False
"Manca, Federico","Manca, Federico",0,2411,False
"Nogueira, Ivan Kuhlmann","Nogueira, Ivan Kuhlmann",0,2293,False
"Frolochkin, Vladimir","Frolochkin, Vladimir",0,2331,False
"Freuler, Roman","Freuler, Roman",0,2048,False
"Juncu, Nicolae","Juncu, Nicolae",0,2116,False
"Chinguun, Sumiya","Chinguun, Sumiya",0,2162,False
"Bancod, R.","Bancod, R.",0,2364,False
"Dorst, Johannes","Dorst, Johannes",0,2204,False
"Kociscak, Jiri","Kociscak, Jiri",0,2473,False
"Minzer, Claudio Javier","Minzer, Claudio Javier",0,2430,False
"Skvortsov,Oleg","Skvortsov,Oleg",0,0,False
"Zermiche, Cherif","Zermiche, Cherif",0,2162,False
"Sulejmanova, Ava","Sulejmanova, Ava",0,2241,False
"Kostin, Sergei","Kostin, Sergei",0,2175,False
"Jurka, Miroslav","Jurka, Miroslav",0,2361,False
"Baert, Andy","Baert, Andy",0,2104,False
"Bensdorp, Marlies","Bensdorp, Marlies",0,2228,False
"Wickstrom, Lucas","Wickstrom, Lucas",0,2177,False
"Novikov, Konstantin","Novikov, Konstantin",0,2227,False
"Rakhmangulov, Andrei","Rakhmangulov, Andrei",0,2395,False
"Kononenko,Dmitry2","Kononenko,Dmitry2",14113538,2316,False
"Polischuk, Viktor","Polischuk, Viktor",0,2302,False
"Sauravh, Khherdekar","Sauravh, Khherdekar",0,2290,False
"Kolbasin, Alexandr","Kolbasin, Alexandr",0,2042,False
"Jahnel, Guenther","Jahnel, Guenther",0,2303,False
"Dasaolu, Rotimi","Dasaolu, Rotimi",0,2105,False
"Lapcevic, Milos","Lapcevic, Milos",0,2403,False
"Ansell, Simon T","Ansell, Simon T",0,2255,False
"Arab, Adlane","Arab, Adlane",0,2432,False
"Levonyan,Karen","Levonyan,Karen",4164873,2010,False
"Grebionkin, Vladimir","Grebionkin, Vladimir",0,2465,False
"Larson, Matthew W","Larson, Matthew W",0,2194,False
"Kosic,D","Kosic,D",900290,2477,False
"Lever,E","Lever,E",20640099,2258,False
"Prraneeth, Vuppala","Prraneeth, Vuppala",0,2201,False
"Uukkivi,Raigo","Uukkivi,Raigo",0,0,False
"Stojcevski, Zoran","Stojcevski, Zoran",0,2337,False
"Van Midde, Jon","Van Midde, Jon",0,2064,False
"Petronic, Sanja","Petronic, Sanja",0,2279,False
"Saiyn, Zhanat","Saiyn, Zhanat",0,2394,False
"Blesic, Vaso","Blesic, Vaso",0,2390,False
"Liu, Zexu","Liu, Zexu",0,2121,False
"Darnell, Anton","Darnell, Anton",0,2014,False
"Holleland, Sigve","Holleland, Sigve",0,2052,False
"Potterat, Marc","Potterat, Marc",0,2189,False
"Zuo,Yifan","Zuo,Yifan",8614610,2336,False
"Chandler, Murray G","Chandler, Murray G",0,2605,False
"Kuderinov,K","Kuderinov,K",13701568,2454,False
"Ulloa, Ruben Guillermo","Ulloa, Ruben Guillermo",0,2128,False
"Galperin,Platon","Galperin,Platon",14165414,2469,False
"Parkhov, Yair","Parkhov, Yair",0,2331,False
"Lostuzzi, Manlio","Lostuzzi, Manlio",0,2405,False
"Lobejko, Rafal","Lobejko, Rafal",0,2360,False
"De Marchi, Olivier","De Marchi, Olivier",0,2286,False
"Sosnicki, Michal","Sosnicki, Michal",0,2335,False
"Nasyrova,Ekaterina","Nasyrova,Ekaterina",44157797,1917,False
"Perez Garcia, Alejandro","Perez Garcia, Alejandro",0,2361,False
"Preotu, Razvan","Preotu, Razvan",0,2527,False
"Stolte, Alexander","Stolte, Alexander",0,2209,False
"Fernandez Vazquez,J","Fernandez Vazquez,J",22222294,1995,False
"Feldman, Vladimir","Feldman, Vladimir",0,2230,False
"Veinberg, Nimrod","Veinberg, Nimrod",0,2370,False
"Pavlov, Aleks","Pavlov, Aleks",0,2269,False
"Petre, Nad-Titus","Petre, Nad-Titus",0,2185,False
"Podlesnik, Bogdan","Podlesnik, Bogdan",0,2415,False
"Naoum, Spyridon","Naoum, Spyridon",0,2098,False
"Isaev, Jamshed","Isaev, Jamshed",0,2445,False
"Dubov,Danii","Dubov,Danii",24126055,2666,False
"Vedmediuc, Serghei","Vedmediuc, Serghei",0,2456,False
"Swiercz,D","Swiercz,D",1126881,2648,False
"Lisimenko, Ruslan","Lisimenko, Ruslan",0,2112,False
"Grosar, Aljosa","Grosar, Aljosa",0,2370,False
"Cramling,P","Cramling,P",1700030,2462,False
"Vazquez Igarza,R","Vazquez Igarza,R",3503054,2572,False
"Dimakiling,O","Dimakiling,O",5202248,2434,False
"Sagar,S","Sagar,S",5022509,2441,False
"Sagar, Shah","Sagar, Shah",0,2441,False
"Teitsson, Magnus","Teitsson, Magnus",0,2197,False
"Dang,H","Dang,H",12402435,2043,False
"Dang, Hoang Son","Dang, Hoang Son",0,2043,False
"Womacka, Mathias","Womacka, Mathias",0,2452,False
"Parnali, S","Parnali, S",0,2082,False
